Date,XIC.TO,XST.TO,ZIN.TO,XFN.TO,XMA.TO,XUT.TO,XIT.TO,XEG.TO,XRE.TO
2011-01-27,21.1600,,,23.2800,22.7900,,8.7885,20.4300,14.1802
2011-01-28,21.2000,,,23.0800,23.0000,,8.7212,20.7600,14.1194
2011-01-31,21.4100,,,23.1900,23.0700,,8.7212,21.3200,14.1397
2011-02-01,21.6200,,,23.5100,23.5200,,8.8446,21.3500,14.0081
2011-02-02,21.5900,,,23.5000,23.4900,,8.9230,21.2700,14.1194
2011-02-03,21.8400,,,23.8300,24.0000,,9.2705,21.3900,14.1296
2011-02-04,21.7600,,,23.9600,23.8400,,9.2817,21.0800,14.0992
2011-02-07,21.8000,,,24.0400,23.9700,,9.3490,21.0300,14.0992
2011-02-08,21.9200,,,24.1500,24.3600,,9.4947,20.9700,14.1093
2011-02-09,21.7400,,,24.0200,23.9400,,9.5396,20.8200,14.1296
2011-02-10,21.8200,,,24.0700,23.9600,,9.6517,21.0600,14.1599
2011-02-11,21.7200,,,24.1000,23.7800,,9.5732,20.8500,14.2409
2011-02-14,21.9500,,,24.2700,24.1300,,9.5171,21.2100,14.2915
2011-02-15,21.9800,,,24.3900,24.1500,,9.4723,21.2600,14.3117
2011-02-16,22.1900,,,24.6000,24.2300,,9.5844,21.6800,14.5040
2011-02-17,22.2800,,,24.7100,24.2300,,9.5956,21.9700,14.6255
2011-02-18,22.2700,,,24.6800,24.1000,,9.6068,22.0300,14.7065
2011-02-22,22.0600,,,24.3500,23.5400,,9.4499,22.2500,14.5243
2011-02-23,22.0400,,,24.0300,23.7900,,9.3938,22.5600,14.4028
2011-02-24,21.8800,,,24.3300,23.2500,,9.4947,22.1200,14.2611
2011-02-25,22.1800,,,24.5100,23.8200,,9.4723,22.4600,14.4737
2011-02-28,22.3500,,,24.6200,24.1000,,9.5284,22.7700,14.6559
2011-03-01,22.3300,,,24.4100,24.3500,,9.4499,22.6700,14.5749
2011-03-02,22.3300,,,24.4300,24.3300,,9.4275,22.8900,14.6053
2011-03-03,22.4500,,,24.9800,24.3000,,9.5396,22.6900,14.5951
2011-03-04,22.4800,,,24.9000,24.3800,,9.4387,23.0400,14.5445
2011-03-07,22.2700,,,24.7600,24.0700,,9.2593,22.7000,14.4231
2011-03-08,22.1100,,,24.8900,23.8200,,9.2817,22.0900,14.5547
2011-03-09,21.9500,,,24.7800,23.3100,,9.1809,21.8900,14.4433
2011-03-10,21.5600,,,24.4800,22.6700,,9.0351,21.3000,14.2105
2011-03-11,21.6200,,,24.4900,22.8700,,9.1136,21.3200,14.2915
2011-03-14,21.5300,,,24.4700,22.7000,,9.0463,21.2900,14.3421
2011-03-15,21.4400,,,24.3000,22.6000,,9.1136,21.2700,14.2510
2011-03-16,21.3900,,,24.2000,22.5000,,9.1248,21.3800,14.3016
2011-03-17,21.7600,,,24.3700,22.8700,,9.0912,22.2000,14.4636
2011-03-18,21.8300,,,24.4400,23.1700,,9.0912,22.2400,14.4231
2011-03-21,22.1600,,,24.7500,23.4700,,9.2257,22.6700,14.5142
2011-03-22,22.1500,,,24.8200,23.4000,,9.2481,22.5800,14.6862
2011-03-23,22.2900,,,24.9100,24.0400,,9.3042,22.4000,14.7976
2011-03-24,22.2100,,,24.8500,23.9000,,9.4275,22.2800,14.8887
2011-03-25,22.0900,,,24.7500,23.9800,,9.1809,22.3700,14.7874
2011-03-28,21.8600,,,24.5900,23.5100,,9.0800,22.0600,14.9291
2011-03-29,21.9100,,,24.7200,23.5000,,9.2033,22.1300,15.0709
2011-03-30,22.1500,,,24.9900,23.8800,,9.2705,22.2800,15.1619
2011-03-31,22.2000,,,24.9400,23.9600,,9.2705,22.3300,15.2632
2011-04-01,22.2600,,,25.1700,23.8300,,9.3714,22.4100,15.1113
2011-04-04,22.3800,,,25.1600,24.3000,,9.3490,22.5000,14.9798
2011-04-05,22.4900,,,25.0100,24.9700,,9.2369,22.4200,14.9798
2011-04-06,22.3600,,,25.0100,24.9000,,9.2817,22.1700,14.9291
2011-04-07,22.2200,,,24.8400,24.6300,,9.1584,22.1400,15.0000
2011-04-08,22.3700,,,24.8700,24.8700,,9.1472,22.5300,15.0911
2011-04-11,22.0400,,,24.7300,24.2800,,9.1024,21.9400,15.0607
2011-04-12,21.7400,,,24.4900,23.8900,,9.0912,21.3300,14.9494
2011-04-13,21.7800,,,24.6400,23.8500,,9.2481,21.3300,14.9798
2011-04-14,21.7600,,,24.6100,23.9700,,9.2369,21.1700,14.9696
2011-04-15,21.7300,,,24.4800,23.8500,,9.2369,21.2700,14.9595
2011-04-18,21.5800,,,24.3000,23.5800,19.6400,9.2817,20.9800,14.9595
2011-04-19,21.6500,20.2500,,24.3100,23.9500,,9.2481,20.9900,14.9190
2011-04-20,21.8700,,,24.4900,24.1800,20.0600,9.2145,21.4000,15.0405
2011-04-21,22.0000,20.3000,,24.6500,24.4100,20.0300,9.3266,21.5900,15.0506
2011-04-25,21.9000,20.2600,,24.5000,24.0600,19.9800,9.2930,21.4600,15.1113
2011-04-26,21.9000,,,24.5700,23.7400,,9.2705,21.5100,15.1721
2011-04-27,22.1400,20.2400,,24.4600,23.9000,20.1400,9.2033,21.4600,15.1822
2011-04-28,21.9100,,,24.4600,23.7300,20.1700,9.2369,21.5300,15.1923
2011-04-29,21.9500,20.1800,,24.5300,23.8200,20.2200,8.9903,21.7500,15.1417
2011-05-02,21.9300,20.3500,,24.7300,23.3800,20.4200,9.0239,21.7700,15.2024
2011-05-03,21.6000,20.3000,,24.4700,22.7900,20.4500,8.9454,21.1800,15.2935
2011-05-04,21.4500,,,24.3200,22.7000,20.4500,8.9118,20.8500,15.1923
2011-05-05,21.2200,20.3900,,24.2700,22.1400,20.4900,8.9006,20.3100,15.3036
2011-05-06,21.3600,20.4800,,24.3600,22.3300,,8.8333,20.5900,15.1923
2011-05-09,21.5400,20.7400,,24.5100,22.6700,20.8500,8.9006,20.8300,15.1923
2011-05-10,21.5200,20.6000,,24.5700,22.4600,20.9600,9.0015,20.7400,15.1721
2011-05-11,21.1500,20.7300,,24.4600,21.7200,21.0000,8.8894,20.1900,15.2429
2011-05-12,21.1100,20.4700,,24.4600,21.5500,20.8300,8.8894,20.1800,15.3036
2011-05-13,21.0700,,,24.4400,21.5500,20.8000,8.8670,20.1100,15.3644
2011-05-16,21.1200,20.5200,,24.4900,21.7900,20.7800,8.8109,20.0000,15.3745
2011-05-17,21.2200,20.5200,,24.6700,21.9900,20.7700,8.8446,19.9900,15.3340
2011-05-18,21.4500,,,24.7900,22.2800,20.9000,8.9118,20.3700,15.2935
2011-05-19,21.4900,20.7500,,24.9100,22.1600,20.9000,8.9454,20.3300,15.2632
2011-05-20,21.5000,,,24.9300,22.2200,,8.9454,20.4900,15.2530
2011-05-24,21.4200,,,24.6700,22.4500,21.1000,8.8446,20.3300,15.2935
2011-05-25,21.6700,21.0000,,24.8500,22.7800,,8.9006,20.6800,15.2429
2011-05-26,21.7200,,,24.6400,22.8600,21.1500,8.9454,20.8800,15.2126
2011-05-27,21.7700,21.0400,,24.4800,23.0900,,9.0575,20.9100,15.2935
2011-05-30,21.7800,21.0500,,24.4400,23.1500,21.0800,9.1024,21.0400,15.2733
2011-05-31,21.8100,,,24.4500,23.0900,21.0100,9.1248,21.1100,15.2632
2011-06-01,21.3700,,,23.8500,22.7400,20.9500,9.1024,20.5100,15.0709
2011-06-02,21.3500,20.6700,,23.8700,22.5400,20.8800,9.0688,20.4700,15.0911
2011-06-03,21.3800,,,23.9300,22.3600,20.7800,8.9679,20.5800,15.1721
2011-06-06,21.0300,20.4000,,23.6500,21.9700,20.6500,8.9342,20.1300,14.9291
2011-06-07,20.9700,,,23.5300,21.7800,20.6000,8.8221,20.1900,14.8988
2011-06-08,20.8200,20.3500,,23.5500,21.3800,20.5800,8.6540,20.1400,14.7267
2011-06-09,20.9100,20.3200,,23.6000,21.6800,20.4600,8.7100,20.1900,14.7672
2011-06-10,20.6700,,,23.4100,21.3700,20.4300,8.5979,19.7900,14.7976
2011-06-13,20.4900,20.1200,,23.3800,21.0000,20.3400,8.4746,19.4800,14.7976
2011-06-14,20.6900,,,23.5300,21.2500,20.3900,8.5195,19.8200,14.9798
2011-06-15,20.4900,20.1400,,23.2900,21.2000,20.2600,8.4746,19.5000,14.8583
2011-06-16,20.3500,,,23.2900,20.6600,20.4100,8.4074,19.3600,14.8279
2011-06-17,20.2700,,,23.2700,20.6600,,8.0487,19.2300,15.0000
2011-06-20,20.3200,20.0100,,23.4300,20.7400,20.3800,7.9366,19.0900,15.0810
2011-06-21,20.6600,,,23.6900,21.3800,20.4400,8.1383,19.4200,15.1113
2011-06-22,20.6400,,,23.6000,21.4500,20.4200,8.1944,19.4500,15.0506
2011-06-23,20.5300,20.1700,,23.3700,21.3900,20.2100,8.2504,19.2300,15.0202
2011-06-24,20.3000,20.1100,,23.2900,21.2100,19.9900,8.1608,18.9900,15.0405
2011-06-27,20.3800,,,23.4300,21.2700,19.9600,8.1832,18.9800,15.1518
2011-06-28,20.6200,20.1800,,23.6000,21.5900,20.1400,8.2280,19.3600,15.1215
2011-06-29,20.7600,,,23.6200,21.8900,20.1500,8.3513,19.5800,15.1012
2011-06-30,20.9200,20.4000,,23.9100,21.9200,20.2600,8.5083,19.7700,15.1316
2011-07-04,21.0800,20.4900,,24.0700,22.1400,20.4100,8.5307,19.9400,15.1316
2011-07-05,21.1500,,,23.8700,22.4700,20.4500,8.5307,20.1600,15.1619
2011-07-06,21.0800,20.6300,,23.8600,22.5900,20.4100,8.4858,19.9500,15.1619
2011-07-07,21.1000,,,23.8100,22.6400,20.4700,8.6092,20.0600,15.2024
2011-07-08,21.0600,20.4400,,23.7700,22.6600,20.5000,8.4746,19.9100,15.1721
2011-07-11,20.7600,20.3500,,23.5300,22.3500,20.3800,8.3513,19.4200,15.0911
2011-07-12,20.8400,,,23.4400,22.7300,20.5200,8.4074,19.3700,15.1822
2011-07-13,20.9700,20.8200,,23.4800,23.2500,20.5200,8.4746,19.5100,15.1012
2011-07-14,20.8600,20.7400,,23.3800,23.0600,20.4500,8.3625,19.4100,15.0810
2011-07-15,20.9300,20.8100,,23.3200,23.2500,20.4200,8.3177,19.6600,15.1215
2011-07-18,20.8600,20.7200,,22.9700,23.4800,20.4100,8.2504,19.5900,15.1316
2011-07-19,20.9800,20.7300,,23.1600,23.3300,20.5400,8.3065,19.9300,15.2530
2011-07-20,21.0000,,,23.2400,23.4100,20.4900,8.2953,20.0100,15.2834
2011-07-21,21.1800,20.9700,,23.5100,23.3000,20.5900,8.3625,20.2900,15.3745
2011-07-22,21.2600,20.9800,,23.4000,23.6100,20.5800,8.4074,20.3900,15.4352
2011-07-25,21.1700,21.0300,,23.2900,23.4600,20.6000,8.2841,20.3800,15.4150
2011-07-26,20.9700,,,22.9700,23.2900,20.4900,8.3513,20.1600,15.3340
2011-07-27,20.5700,,,22.6200,22.6900,20.1600,8.1047,19.7500,15.1417
2011-07-28,20.5700,20.5000,,22.7000,22.5500,20.3600,8.1159,19.6000,15.0911
2011-07-29,20.4100,20.5400,,22.4800,22.2900,20.1800,8.0599,19.4300,15.1417
2011-08-02,20.1100,20.3000,,22.0100,22.4500,20.0900,7.7348,19.0000,14.9393
2011-08-03,20.2100,,,22.2500,22.6500,19.8800,7.7908,18.8500,14.7672
2011-08-04,19.5300,19.6600,,21.8600,21.4800,19.6400,7.5778,18.0700,14.4737
2011-08-05,19.1700,,,21.5300,21.1500,19.5400,7.4545,17.6300,14.2713
2011-08-08,18.3800,19.1500,,20.7200,20.7100,18.7500,7.0622,16.3200,13.5628
2011-08-09,19.0900,19.0000,,21.5700,21.4600,18.8500,7.2640,17.0100,14.0283
2011-08-10,19.1400,,,21.2700,22.3300,19.2300,7.3985,17.1000,14.1802
2011-08-11,19.7300,19.5000,,21.9700,22.5100,19.5500,7.3088,17.8500,14.6964
2011-08-12,19.7900,,,21.9900,22.4400,20.0700,7.3424,17.9500,14.7976
2011-08-15,20.0200,19.9200,,22.2200,22.8200,20.3800,7.5778,18.2300,14.8381
2011-08-16,19.7300,19.6300,,22.0800,22.4800,20.2800,7.4657,17.8200,14.5951
2011-08-17,19.8200,19.6900,,22.2300,22.6300,20.4000,7.4321,17.8500,14.5749
2011-08-18,19.2300,19.4000,,21.5800,22.1300,20.0000,7.3088,16.8800,14.3117
2011-08-19,18.9400,19.0700,,20.9100,22.2100,19.8000,7.2640,16.5200,14.1296
2011-08-22,19.0100,19.2500,,20.7700,22.7600,19.8100,7.3424,16.4700,14.3016
2011-08-23,19.4900,19.4000,,21.4800,22.5800,,7.5891,17.2000,14.5951
2011-08-24,19.4600,,,21.8000,22.1900,19.9900,7.5778,17.1800,14.6559
2011-08-25,19.3600,,,21.6300,22.4500,19.8800,7.4321,16.8400,14.6356
2011-08-26,19.4700,19.5500,,21.2800,22.9900,19.9500,7.5666,16.9400,14.6660
2011-08-29,19.7300,,,21.5900,22.9600,20.2000,7.8245,17.4300,14.8178
2011-08-30,19.9700,19.8000,,21.7100,23.3700,20.3200,7.9702,17.6200,14.8178
2011-08-31,20.1500,19.8400,,22.1800,23.3700,,8.0823,17.8900,14.9291
2011-09-01,20.0300,19.9000,,22.0800,23.4300,20.7400,7.8581,17.7000,14.8583
2011-09-02,19.8800,19.6500,,21.7900,23.8000,20.5500,7.6675,17.2900,14.6761
2011-09-06,19.7300,,,21.5400,23.9500,,7.5106,16.9600,14.6761
2011-09-07,20.0500,19.7300,,21.8700,24.1800,20.5500,7.8245,17.3700,14.8785
2011-09-08,20.0200,19.9500,,21.6800,24.3900,20.7400,7.7012,17.2600,14.8887
2011-09-09,19.5700,19.8000,,21.1800,24.0300,,7.5218,16.6900,14.7065
2011-09-12,19.2100,19.5000,,20.8300,23.3200,20.2900,7.5442,16.3600,14.6761
2011-09-13,19.2800,,,20.9400,23.2200,,7.5330,16.4100,14.8279
2011-09-14,19.4100,,,20.9800,23.1400,20.5500,7.6227,16.7300,14.9494
2011-09-15,19.6200,,,21.4400,22.9900,20.6200,7.6675,17.0800,15.0709
2011-09-16,19.1300,,,21.1500,23.0100,20.9100,7.2864,16.8700,15.0607
2011-09-19,19.2800,19.9700,,21.0800,22.7700,20.5800,7.2303,16.6100,15.0911
2011-09-20,19.3100,20.0100,,21.1200,23.0000,20.6700,7.1743,16.5100,15.1822
2011-09-21,18.9200,20.0500,,20.7600,22.5500,20.5600,7.1070,16.0300,15.0911
2011-09-22,18.2900,,,20.2200,21.1800,20.2100,6.8828,15.2600,14.8583
2011-09-23,18.0400,,,20.3700,20.2700,20.1200,6.9277,15.0100,14.7773
2011-09-26,18.3200,,,20.9900,20.4900,20.3000,7.0174,15.4600,14.9089
2011-09-27,18.5400,,,21.1600,20.5900,21.0000,7.3200,15.7400,14.9899
2011-09-28,18.2200,,,20.9900,19.8200,20.9400,7.2752,15.2500,14.9494
2011-09-29,18.3300,,,21.4100,19.8200,20.9400,7.1967,15.3800,14.8887
2011-09-30,18.2000,,,21.2600,19.9000,20.8800,7.1631,15.1300,14.8684
2011-10-03,17.7000,19.9500,,20.6600,19.4000,20.4900,7.0846,14.3100,14.5344
2011-10-04,17.6100,,,20.4300,19.1300,20.1200,6.9389,14.3500,14.2814
2011-10-05,18.0700,19.9500,,20.9400,19.8900,20.3400,7.0846,15.0100,14.3725
2011-10-06,18.5300,,,21.3100,20.7200,20.5800,7.2640,15.5100,14.4028
2011-10-07,18.3200,,,21.0500,20.1500,20.5000,7.1855,15.2600,14.2814
2011-10-11,18.6800,20.0800,,21.4100,20.7600,20.9500,7.2640,15.7200,14.4534
2011-10-12,18.9400,20.4200,,21.7300,20.9500,21.1900,7.2752,16.2200,14.6154
2011-10-13,18.7200,20.4400,,21.4300,20.6300,20.7000,7.3312,16.1200,14.6862
2011-10-14,19.0000,20.2500,,21.5400,21.0100,20.7000,7.3985,16.6800,14.6255
2011-10-17,18.7600,,,21.2700,20.5900,20.7900,7.1631,16.3300,14.5648
2011-10-18,18.9800,,,21.3500,20.7200,20.9000,7.2528,16.7600,14.5850
2011-10-19,18.6900,,,21.2700,19.7100,20.8900,7.1631,16.5600,14.5445
2011-10-20,18.6500,,,21.2900,19.5900,20.8000,7.0398,16.5500,14.5850
2011-10-21,18.8300,,,21.5000,19.7500,20.8400,7.0958,16.7900,14.7571
2011-10-24,19.1300,20.4000,,21.6400,20.4900,20.8000,7.2752,17.2200,14.8887
2011-10-25,19.0900,20.5200,,21.4700,20.9000,20.7800,7.2528,17.0100,14.8178
2011-10-26,19.2000,20.5000,,21.4300,21.0000,20.7900,7.0958,17.1300,14.8077
2011-10-27,19.6500,20.9500,,22.0700,21.3900,21.0600,7.4097,17.6700,14.8988
2011-10-28,19.7300,20.8600,,21.9600,21.8200,20.8300,7.4433,17.7700,14.9393
2011-10-31,19.3800,20.6000,,21.6600,21.2500,20.8900,7.4433,17.1900,15.0405
2011-11-01,19.1100,20.5200,,21.0900,21.3100,20.6500,7.3088,16.7800,14.9595
2011-11-02,19.3000,20.5600,,21.2100,21.7200,20.6900,7.3424,17.0500,14.9798
2011-11-03,19.6600,20.5600,,21.4000,22.1600,20.7400,7.4882,17.6900,15.0506
2011-11-04,19.5800,20.6900,,21.1200,22.1800,20.7700,7.5106,17.5800,15.0202
2011-11-07,19.6600,20.6100,,21.1100,22.5700,20.8000,7.4657,17.6800,15.0506
2011-11-08,19.6800,,,21.2600,22.3700,20.7300,7.4321,17.7300,15.1215
2011-11-09,19.1800,20.5100,,20.7500,21.7400,20.6400,7.3649,17.0400,14.8887
2011-11-10,19.1200,20.4800,,20.6600,21.4500,20.5300,7.1855,17.0900,14.8785
2011-11-11,19.3600,,,20.8200,21.9700,20.7000,7.2191,17.3200,14.9798
2011-11-14,19.2700,20.5000,,20.8200,21.7600,20.7100,7.2416,17.1900,15.0810
2011-11-15,19.2700,,,20.6900,21.8300,20.6200,7.3424,17.1600,15.1113
2011-11-16,19.2200,20.5100,,20.6200,21.5400,20.6100,7.3424,17.2900,15.0911
2011-11-17,18.8200,20.4300,,20.2400,20.6700,20.5000,7.2303,16.8900,15.0607
2011-11-18,18.7800,20.2400,,20.2500,20.5000,20.2500,7.1182,16.8700,15.0911
2011-11-21,18.6200,20.2300,,20.1600,20.2100,20.1200,6.9837,16.5700,14.9899
2011-11-22,18.6100,20.1100,,20.1500,20.5300,20.0700,6.9277,16.4500,15.1113
2011-11-23,18.2800,19.9300,,19.7500,20.0700,20.0000,6.8380,15.9500,15.0202
2011-11-24,18.1600,,,19.6400,19.9200,19.9700,6.8268,15.8400,14.9798
2011-11-25,18.0900,,,19.5600,19.8300,20.0200,6.7595,15.7000,14.9899
2011-11-28,18.4000,19.8200,,19.8200,20.3000,20.3300,6.8492,16.1500,15.1721
2011-11-29,18.5200,19.9600,,19.9500,20.3700,20.6400,6.9837,16.4000,15.1822
2011-11-30,19.2000,,,20.6400,21.5200,20.7100,7.0286,17.1400,15.3947
2011-12-01,19.1300,20.6800,,20.4800,21.4200,20.6700,7.1070,17.0600,15.3543
2011-12-02,19.0800,20.7100,,20.6500,20.9300,20.5000,6.9725,17.1000,15.3036
2011-12-05,19.1500,20.5200,,20.8200,20.8600,,6.9053,17.2400,15.3441
2011-12-06,19.0900,20.6300,,20.5700,21.1800,20.3700,6.9053,17.1100,15.3340
2011-12-07,19.1800,20.6400,,20.8000,21.1700,20.2900,6.8380,17.1100,15.3644
2011-12-08,18.8800,,,20.4900,20.6400,20.3300,6.7819,16.6700,15.3441
2011-12-09,19.0200,20.5700,,20.6800,20.7600,20.2400,6.8156,16.9000,15.3644
2011-12-12,18.8200,20.6300,,20.5800,20.2600,20.2700,6.7035,16.6100,15.3846
2011-12-13,18.6200,20.7800,,20.4700,19.6900,,6.7147,16.4200,15.4555
2011-12-14,18.2800,20.6000,,20.2900,19.0300,20.2000,6.5802,15.9600,15.3745
2011-12-15,18.2000,20.3900,,20.2500,18.8000,20.1800,6.5241,15.8700,15.4453
2011-12-16,18.4400,20.4100,,20.5200,19.2500,20.2900,6.4905,16.2600,15.4150
2011-12-19,18.2400,,,20.4500,18.7800,20.2700,6.4569,16.0100,15.4757
2011-12-20,18.5600,,,20.5900,19.3700,20.3800,6.5465,16.3400,15.5972
2011-12-21,18.5700,20.5400,,20.5800,19.2700,20.5000,6.5017,16.4500,15.6275
2011-12-22,18.7900,,,20.9900,19.3200,20.7200,6.5465,16.7700,15.6275
2011-12-23,18.7500,,,21.0400,19.3800,20.7400,6.5578,16.8000,15.5769
2011-12-28,18.4900,20.3300,,20.8700,18.5700,20.6500,6.5690,16.5300,15.5567
2011-12-29,18.6500,20.5100,,21.0300,18.9300,20.6000,6.5690,16.6900,15.6275
2011-12-30,18.8400,20.5800,,21.2700,19.0800,20.7300,6.6138,16.8500,15.6680
2012-01-03,19.2400,20.5900,,21.6000,19.9200,20.8700,6.8156,17.4200,15.7591
2012-01-04,19.2600,,,21.6800,19.9200,20.8500,6.7483,17.5200,15.6883
2012-01-05,19.2900,20.5800,,21.6100,20.0700,20.7500,6.7259,17.4400,15.7591
2012-01-06,19.2100,,,21.5100,19.9600,20.7600,6.7707,17.3400,15.7186
2012-01-09,19.2300,20.4700,,21.5800,19.9500,20.7600,6.7371,17.3500,15.7794
2012-01-10,19.3400,20.4100,,21.6400,20.3000,20.6800,6.6250,17.5200,15.8198
2012-01-11,19.3500,20.4000,,21.6700,20.3900,20.6200,6.6586,17.2400,16.0020
2012-01-12,19.3600,20.3600,,21.8300,20.5200,20.5400,6.6923,17.0600,15.9514
2012-01-13,19.2800,,,21.7300,20.4800,20.4300,6.6138,16.9500,15.9413
2012-01-16,19.2900,20.3900,,21.7400,20.5800,20.6000,6.7035,16.9600,15.9717
2012-01-17,19.2800,,,21.7500,20.2200,20.6100,6.8156,17.0500,16.0223
2012-01-18,19.4500,20.4700,,21.9100,20.3000,20.6000,6.7147,17.3300,16.0223
2012-01-19,19.5200,,,22.2300,20.1200,20.4900,6.9277,17.3900,16.0020
2012-01-20,19.5300,20.2800,,22.4300,20.0900,20.4800,6.8492,17.3500,16.0121
2012-01-23,19.7600,20.3600,,22.7300,20.2600,20.5500,6.6362,17.7200,15.9615
2012-01-24,19.5500,,,22.5700,19.9300,20.9461,6.5802,17.6100,15.9211
2012-01-25,19.7700,,,22.3700,20.8100,20.7528,6.7147,17.8400,15.8502
2012-01-26,19.6500,20.3000,,22.0000,20.9700,20.7731,6.7371,17.7000,15.7591
2012-01-27,19.6800,,,21.8500,21.3300,20.7426,6.8268,17.7000,15.7692
2012-01-30,19.6200,,,21.8300,21.0700,20.7833,6.9165,17.6700,15.7692
2012-01-31,19.6600,20.6200,,21.8200,21.0600,20.7833,6.9165,17.6900,15.8502
2012-02-01,19.7400,20.3900,,22.0400,21.1100,20.9868,7.0398,17.7000,15.9109
2012-02-02,19.8100,,,21.9600,21.3200,20.9766,7.3088,17.8100,15.9514
2012-02-03,19.8500,20.2600,,22.1500,21.0100,21.1190,7.2416,18.0000,15.9919
2012-02-06,19.8300,20.3200,,22.1500,20.8900,21.1394,7.1519,17.9800,15.9919
2012-02-07,19.7700,20.3100,,22.1600,20.7100,21.1292,7.1631,17.7500,16.0830
2012-02-08,19.7800,20.3800,,22.2500,20.6100,21.1801,7.1070,17.7500,16.1842
2012-02-09,19.7100,20.2800,,22.2200,20.5500,21.2513,7.1295,17.7000,16.2247
2012-02-10,19.5600,20.0100,,22.1600,20.3000,21.1394,7.0622,17.4900,16.1640
2012-02-13,19.5800,20.0600,,22.1900,20.2100,21.1597,7.1182,17.5600,16.1943
2012-02-14,19.5200,20.0700,,22.1700,20.0600,21.0580,7.0510,17.4700,16.0324
2012-02-15,19.5200,20.1400,,22.1500,20.0300,21.1394,7.1182,17.5400,16.1943
2012-02-16,19.7000,20.2000,,22.2800,20.4600,21.0987,7.1182,17.7700,16.2045
2012-02-17,19.6700,20.1800,,22.2800,20.2700,21.2818,7.0734,17.8700,16.2652
2012-02-21,19.9300,20.2600,,22.4800,20.9000,21.3225,7.0958,18.1100,16.2955
2012-02-22,20.0600,20.3500,,22.3700,21.2500,21.2106,7.1182,18.2400,16.2045
2012-02-23,20.1100,20.0200,,22.3600,21.2700,21.2106,7.1295,18.4300,16.2348
2012-02-24,20.0900,19.9400,,22.3500,21.1000,21.3327,7.1519,18.4600,16.2045
2012-02-27,20.0600,19.9400,,22.4200,20.9900,21.3835,7.1070,18.2400,16.2449
2012-02-28,20.1500,20.1600,,22.5500,21.3000,21.4039,7.0846,18.2400,16.3057
2012-02-29,19.9700,20.3500,,22.5300,20.7100,21.5463,7.0510,18.0800,16.3057
2012-03-01,20.1200,20.3500,,22.7900,20.8100,21.6480,6.9613,18.2800,16.3968
2012-03-02,19.9900,,,22.7100,20.5700,21.6378,6.9277,18.0500,16.4777
2012-03-05,19.8000,20.2100,,22.7600,20.0400,21.5463,6.8716,17.6900,16.4879
2012-03-06,19.4500,20.2000,,22.4000,19.5500,21.3327,6.7483,17.2200,16.5182
2012-03-07,19.5400,20.4500,,22.3300,19.6000,21.4954,6.7819,17.3700,16.5891
2012-03-08,19.7100,,,22.6000,19.8500,21.5158,6.8940,17.5400,16.5789
2012-03-09,19.7400,20.9800,,22.6800,19.8800,21.5158,6.9053,17.5500,16.5486
2012-03-12,19.6600,21.1100,,22.6900,19.6400,21.6175,6.9165,17.2600,16.5486
2012-03-13,19.8400,21.2300,,23.0300,19.5500,21.6887,7.0398,17.4800,16.6194
2012-03-14,19.6100,21.3700,,23.1700,18.9200,21.4140,7.0398,17.1500,16.5688
2012-03-15,19.7100,,,23.4200,19.0200,21.4649,7.0398,17.1700,16.5789
2012-03-16,19.8000,,,23.4900,19.2100,21.4242,7.0734,17.3200,16.4575
2012-03-19,19.7600,21.6400,,23.4500,19.0000,21.3428,7.1295,17.4000,16.1032
2012-03-20,19.6800,21.5800,,23.4100,19.1200,21.3225,7.0286,17.1800,16.0121
2012-03-21,19.7000,21.7100,,23.4200,19.0500,21.2309,7.0174,17.1800,16.1741
2012-03-22,19.5800,,,23.4400,18.9000,21.2208,7.0174,16.8000,15.9615
2012-03-23,19.5800,21.8000,,23.5000,19.1600,21.1801,6.9949,16.8500,15.9514
2012-03-26,19.7800,22.0300,,23.7300,19.3900,21.3428,7.1295,16.9400,16.1538
2012-03-27,19.6800,,,23.6900,19.1700,21.3733,7.0846,16.8100,16.1943
2012-03-28,19.5200,22.1000,,23.6700,18.8800,21.2513,7.0622,16.6000,16.2146
2012-03-29,19.4000,,,23.4800,18.8600,21.0071,7.0510,16.4500,16.1032
2012-03-30,19.5200,22.0400,,23.4800,19.1000,21.1394,7.2528,16.5400,16.2449
2012-04-02,19.6800,22.2600,,23.6300,19.3700,21.1699,7.1631,16.7000,16.3057
2012-04-03,19.4200,22.2100,,23.3300,18.8500,21.1495,6.9949,16.4600,16.2045
2012-04-04,19.1800,,,23.3100,18.3100,21.0580,6.8828,16.0100,16.2449
2012-04-05,19.0700,,,23.2100,18.1100,21.0173,6.8716,15.8100,16.3259
2012-04-09,18.9200,,,23.0500,17.9700,20.9664,6.8716,15.6300,16.3664
2012-04-10,18.8100,22.0500,,22.8200,18.2700,20.9359,6.8268,15.3500,16.3158
2012-04-11,18.9400,22.0800,,23.0000,18.1500,21.0987,6.8716,15.5700,16.4372
2012-04-12,19.2300,22.1000,,23.3200,18.6600,21.0885,6.9613,15.9500,16.4676
2012-04-13,18.9900,22.0000,,22.9100,18.4500,20.9664,6.9613,15.6200,16.4676
2012-04-16,18.9700,,,23.0500,18.1700,20.7833,6.9053,15.6000,16.5486
2012-04-17,19.1200,,,23.2600,18.2400,20.8342,6.9613,15.8000,16.5486
2012-04-18,19.1100,,,23.3400,18.0800,20.9054,6.8716,15.7200,16.5182
